nome,tipo,descricao,tabela
v013,INT64,Total do rendimento nominal mensal das pessoas de 10 anos ou mais de idade com rendimento nominal mensal de mais de 1 a 2 salários mínimos,pop_renda
v014,INT64,Total do rendimento nominal mensal das pessoas de 10 anos ou mais de idade com rendimento nominal mensal de mais de 2 a 3 salários mínimos,pop_renda
v015,INT64,Total do rendimento nominal mensal das pessoas de 10 anos ou mais de idade com rendimento nominal mensal de mais de 3 a 5 salários mínimos,pop_renda
v016,INT64,Total do rendimento nominal mensal das pessoas de 10 anos ou mais de idade com rendimento nominal mensal de mais de 5 a 10 salários mínimos,pop_renda
v017,INT64,Total do rendimento nominal mensal das pessoas de 10 anos ou mais de idade com rendimento nominal mensal de mais de 10 a 15 salários mínimos,pop_renda
v018,INT64,Total do rendimento nominal mensal das pessoas de 10 anos ou mais de idade com rendimento nominal mensal de mais de 15 a 20 salários mínimos,pop_renda
v019,INT64,Total do rendimento nominal mensal das pessoas de 10 anos ou mais de idade com rendimento nominal mensal de mais de 20 salários mínimos,pop_renda
v020,INT64,Pessoas de 10 anos ou mais de idade com ou sem rendimento,pop_renda
v021,INT64,Pessoas de 10 anos ou mais de idade com rendimento positivo,pop_renda
v022,INT64,Total do rendimento nominal mensal das pessoas de 10 anos ou mais de idade,pop_renda
v023,INT64,Homens de 10 anos ou mais de idade com rendimento nominal mensal de até ½ salário mínimo,pop_renda
v024,INT64,Homens de 10 anos ou mais de idade com rendimento nominal mensal de mais de ½ a 1 salário mínimo,pop_renda
v025,INT64,Homens de 10 anos ou mais de idade com rendimento nominal mensal de mais de 1 a 2 salários mínimos,pop_renda
v026,INT64,Homens de 10 anos ou mais de idade com rendimento nominal mensal de mais de 2 a 3 salários mínimos,pop_renda
v027,INT64,Homens de 10 anos ou mais de idade com rendimento nominal mensal de mais de 3 a 5 salários mínimos,pop_renda
v028,INT64,Homens de 10 anos ou mais de idade com rendimento nominal mensal de mais de 5 a 10 salários mínimos,pop_renda
v029,INT64,Homens de 10 anos ou mais de idade com rendimento nominal mensal de mais de 10 a 15 salários mínimos,pop_renda
v030,INT64,Homens de 10 anos ou mais de idade com rendimento nominal mensal de mais de 15 a 20 salários mínimos,pop_renda
v031,INT64,Homens de 10 anos ou mais de idade com rendimento nominal mensal de mais de 20 salários mínimos,pop_renda
v032,INT64,Homens de 10 anos ou mais de idade sem rendimento nominal mensal,pop_renda
v033,INT64,Total do rendimento nominal mensal dos homens de 10 anos ou mais de idade com rendimento nominal mensal de até ½ salário mínimo,pop_renda
v034,INT64,Total do rendimento nominal mensal dos homens de 10 anos ou mais de idade com rendimento nominal mensal de mais de ½ a 1 salário mínimo,pop_renda
v035,INT64,Total do rendimento nominal mensal dos homens de 10 anos ou mais de idade com rendimento nominal mensal de mais de 1 a 2 salários mínimos,pop_renda
v036,INT64,Total do rendimento nominal mensal dos homens de 10 anos ou mais de idade com rendimento nominal mensal de mais de 2 a 3 salários mínimos,pop_renda
v037,INT64,Total do rendimento nominal mensal dos homens de 10 anos ou mais de idade com rendimento nominal mensal de mais de 3 a 5 salários mínimos,pop_renda
v038,INT64,Total do rendimento nominal mensal dos homens de 10 anos ou mais de idade com rendimento nominal mensal de mais de 5 a 10 salários mínimos,pop_renda
v039,INT64,Total do rendimento nominal mensal dos homens de 10 anos ou mais de idade com rendimento nominal mensal de mais de 10 a 15 salários mínimos,pop_renda
v040,INT64,Total do rendimento nominal mensal dos homens de 10 anos ou mais de idade com rendimento nominal mensal de mais de 15 a 20 salários mínimos,pop_renda
v041,INT64,Total do rendimento nominal mensal dos homens de 10 anos ou mais de idade com rendimento nominal mensal de mais de 20 salários mínimos,pop_renda
v042,INT64,Homens de 10 anos ou mais de idade com ou sem rendimento,pop_renda
v043,INT64,Homens de 10 anos ou mais de idade com rendimento positivo,pop_renda
v044,INT64,Total do rendimento nominal mensal dos homens de 10 anos ou mais de idade,pop_renda
v045,INT64,Mulheres de 10 anos ou mais de idade com rendimento nominal mensal de até ½ salário mínimo,pop_renda
v046,INT64,Mulheres de 10 anos ou mais de idade com rendimento nominal mensal de mais de ½ a 1 salário mínimo,pop_renda
v047,INT64,Mulheres de 10 anos ou mais de idade com rendimento nominal mensal de mais de 1 a 2 salários mínimos,pop_renda
v048,INT64,Mulheres de 10 anos ou mais de idade com rendimento nominal mensal de mais de 2 a 3 salários mínimos,pop_renda
v049,INT64,Mulheres de 10 anos ou mais de idade com rendimento nominal mensal de mais de 3 a 5 salários mínimos,pop_renda
v050,INT64,Mulheres de 10 anos ou mais de idade com rendimento nominal mensal de mais de 5 a 10 salários mínimos,pop_renda
v051,INT64,Mulheres de 10 anos ou mais de idade com rendimento nominal mensal de mais de 10 a 15 salários mínimos,pop_renda
v052,INT64,Mulheres de 10 anos ou mais de idade com rendimento nominal mensal de mais de 15 a 20 salários mínimos,pop_renda
v053,INT64,Mulheres de 10 anos ou mais de idade com rendimento nominal mensal de mais de 20 salários mínimos,pop_renda
v054,INT64,Mulheres de 10 anos ou mais de idade sem rendimento nominal mensal,pop_renda
v055,INT64,Total do rendimento nominal mensal das mulheres de 10 anos ou mais de idade com rendimento nominal mensal de até ½ salário mínimo,pop_renda
v056,INT64,Total do rendimento nominal mensal das mulheres de 10 anos ou mais de idade com rendimento nominal mensal de mais de ½ a 1 salário mínimo,pop_renda
v057,INT64,Total do rendimento nominal mensal das mulheres de 10 anos ou mais de idade com rendimento nominal mensal de mais de 1 a 2 salários mínimos,pop_renda
v058,INT64,Total do rendimento nominal mensal das mulheres de 10 anos ou mais de idade com rendimento nominal mensal de mais de 2 a 3 salários mínimos,pop_renda
v059,INT64,Total do rendimento nominal mensal das mulheres de 10 anos ou mais de idade com rendimento nominal mensal de mais de 3 a 5 salários mínimos,pop_renda
v060,INT64,Total do rendimento nominal mensal das mulheres de 10 anos ou mais de idade com rendimento nominal mensal de mais de 5 a 10 salários mínimos,pop_renda
v061,INT64,Total do rendimento nominal mensal das mulheres de 10 anos ou mais de idade com rendimento nominal mensal de mais de 10 a 15 salários mínimos,pop_renda
v062,INT64,Total do rendimento nominal mensal das mulheres de 10 anos ou mais de idade com rendimento nominal mensal de mais de 15 a 20 salários mínimos,pop_renda
v063,INT64,Total do rendimento nominal mensal das mulheres de 10 anos ou mais de idade com rendimento nominal mensal de mais de 20 salários mínimos,pop_renda
v064,INT64,Mulheres de 10 anos ou mais de idade com ou sem rendimento,pop_renda
v065,INT64,Mulheres de 10 anos ou mais de idade com rendimento positivo,pop_renda
v066,INT64,Total do rendimento nominal mensal das mulheres de 10 anos ou mais de idade,pop_renda
v067,INT64,Pessoas de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de até ½ salário mínimo,pop_renda
v068,INT64,Pessoas de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de ½ a 1 salário mínimo,pop_renda
v069,INT64,Pessoas de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 1 a 2 salários mínimos,pop_renda
v070,INT64,Pessoas de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 2 a 3 salários mínimos,pop_renda
v071,INT64,Pessoas de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 3 a 5 salários mínimos,pop_renda
v072,INT64,Pessoas de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 5 a 10 salários mínimos,pop_renda
v073,INT64,Pessoas de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 10 a 15 salários mínimos,pop_renda
v074,INT64,Pessoas de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 15 a 20 salários mínimos,pop_renda
v075,INT64,Pessoas de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 20 salários mínimos,pop_renda
v076,INT64,Pessoas de 10 anos ou mais de idade moradoras em domicílios particulares permanentes sem rendimento nominal mensal,pop_renda
v077,INT64,Total do rendimento nominal mensal das pessoas de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de até ½ salário mínimo,pop_renda
v078,INT64,Total do rendimento nominal mensal das pessoas de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de ½ a 1 salário mínimo,pop_renda
v079,INT64,Total do rendimento nominal mensal das pessoas de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 1 a 2 salários mínimos,pop_renda
v080,INT64,Total do rendimento nominal mensal das pessoas de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 2 a 3 salários mínimos,pop_renda
v081,INT64,Total do rendimento nominal mensal das pessoas de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 3 a 5 salários mínimos,pop_renda
v082,INT64,Total do rendimento nominal mensal das pessoas de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 5 a 10 salários mínimos,pop_renda
v083,INT64,Total do rendimento nominal mensal das pessoas de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 10 a 15 salários mínimos,pop_renda
v084,INT64,Total do rendimento nominal mensal das pessoas de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 15 a 20 salários mínimos,pop_renda
v085,INT64,Total do rendimento nominal mensal das pessoas de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 20 salários mínimos,pop_renda
v086,INT64,Pessoas de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com ou sem rendimento,pop_renda
v087,INT64,Pessoas de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento positivo,pop_renda
v088,INT64,Total do rendimento nominal mensal das pessoas de 10 anos ou mais de idade moradoras em domicílios particulares permanentes,pop_renda
v089,INT64,Homens de 10 anos ou mais de idade moradores em domicílios particulares permanentes com rendimento nominal mensal de até ½ salário mínimo,pop_renda
v090,INT64,Homens de 10 anos ou mais de idade moradores em domicílios particulares permanentes com rendimento nominal mensal de mais de ½ a 1 salário mínimo,pop_renda
v091,INT64,Homens de 10 anos ou mais de idade moradores em domicílios particulares permanentes com rendimento nominal mensal de mais de 1 a 2 salários mínimos,pop_renda
v092,INT64,Homens de 10 anos ou mais de idade moradores em domicílios particulares permanentes com rendimento nominal mensal de mais de 2 a 3 salários mínimos,pop_renda
v093,INT64,Homens de 10 anos ou mais de idade moradores em domicílios particulares permanentes com rendimento nominal mensal de mais de 3 a 5 salários mínimos,pop_renda
v094,INT64,Homens de 10 anos ou mais de idade moradores em domicílios particulares permanentes com rendimento nominal mensal de mais de 5 a 10 salários mínimos,pop_renda
v095,INT64,Homens de 10 anos ou mais de idade moradores em domicílios particulares permanentes com rendimento nominal mensal de mais de 10 a 15 salários mínimos,pop_renda
v096,INT64,Homens de 10 anos ou mais de idade moradores em domicílios particulares permanentes com rendimento nominal mensal de mais de 15 a 20 salários mínimos,pop_renda
v097,INT64,Homens de 10 anos ou mais de idade moradores em domicílios particulares permanentes com rendimento nominal mensal de mais de 20 salários mínimos,pop_renda
v098,INT64,Homens de 10 anos ou mais de idade moradores em domicílios particulares permanentes sem rendimento nominal mensal,pop_renda
v099,INT64,Total do rendimento nominal mensal dos homens de 10 anos ou mais de idade moradores em domicílios particulares permanentes com rendimento nominal mensal de até ½ salário mínimo,pop_renda
v100,INT64,Total do rendimento nominal mensal dos homens de 10 anos ou mais de idade moradores em domicílios particulares permanentes com rendimento nominal mensal de mais de ½ a 1 salário mínimo,pop_renda
v101,INT64,Total do rendimento nominal mensal dos homens de 10 anos ou mais de idade moradores em domicílios particulares permanentes com rendimento nominal mensal de mais de 1 a 2 salários mínimos,pop_renda
v102,INT64,Total do rendimento nominal mensal dos homens de 10 anos ou mais de idade moradores em domicílios particulares permanentes com rendimento nominal mensal de mais de 2 a 3 salários mínimos,pop_renda
v103,INT64,Total do rendimento nominal mensal dos homens de 10 anos ou mais de idade moradores em domicílios particulares permanentes com rendimento nominal mensal de mais de 3 a 5 salários mínimos,pop_renda
v104,INT64,Total do rendimento nominal mensal dos homens de 10 anos ou mais de idade moradores em domicílios particulares permanentes com rendimento nominal mensal de mais de 5 a 10 salários mínimos,pop_renda
v105,INT64,Total do rendimento nominal mensal dos homens de 10 anos ou mais de idade moradores em domicílios particulares permanentes com rendimento nominal mensal de mais de 10 a 15 salários mínimos,pop_renda
v106,INT64,Total do rendimento nominal mensal dos homens de 10 anos ou mais de idade moradores em domicílios particulares permanentes com rendimento nominal mensal de mais de 15 a 20 salários mínimos,pop_renda
v107,INT64,Total do rendimento nominal mensal dos homens de 10 anos ou mais de idade moradores em domicílios particulares permanentes com rendimento nominal mensal de mais de 20 salários mínimos,pop_renda
v108,INT64,Homens de 10 anos ou mais de idade moradores em domicílios particulares permanentes com ou sem rendimento,pop_renda
v109,INT64,Homens de 10 anos ou mais de idade moradores em domicílios particulares permanentes com rendimento positivo,pop_renda
v110,INT64,Total do rendimento nominal mensal dos homens de 10 anos ou mais de idade moradores em domicílios particulares permanentes,pop_renda
v111,INT64,Mulheres de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de até ½ salário mínimo,pop_renda
v112,INT64,Mulheres de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de ½ a 1 salário mínimo,pop_renda
v113,INT64,Mulheres de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 1 a 2 salários mínimos,pop_renda
v114,INT64,Mulheres de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 2 a 3 salários mínimos,pop_renda
v115,INT64,Mulheres de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 3 a 5 salários mínimos,pop_renda
v116,INT64,Mulheres de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 5 a 10 salários mínimos,pop_renda
v117,INT64,Mulheres de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 10 a 15 salários mínimos,pop_renda
v118,INT64,Mulheres de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 15 a 20 salários mínimos,pop_renda
v119,INT64,Mulheres de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 20 salários mínimos,pop_renda
v120,INT64,Mulheres de 10 anos ou mais de idade moradoras em domicílios particulares permanentes sem rendimento nominal mensal,pop_renda
v121,INT64,Total do rendimento nominal mensal das mulheres de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de até ½ salário mínimo,pop_renda
v122,INT64,Total do rendimento nominal mensal das mulheres de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de ½ a 1 salário mínimo,pop_renda
v123,INT64,Total do rendimento nominal mensal das mulheres de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 1 a 2 salários mínimos,pop_renda
v124,INT64,Total do rendimento nominal mensal das mulheres de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 2 a 3 salários mínimos,pop_renda
v125,INT64,Total do rendimento nominal mensal das mulheres de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 3 a 5 salários mínimos,pop_renda
v126,INT64,Total do rendimento nominal mensal das mulheres de 10 anos ou mais de idade moradoras em domicílios particulares permanentes com rendimento nominal mensal de mais de 5 a 10 salários mínimos,pop_renda
